ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Se alquila piso con trastero: totalmente amueblado, a. A. /bomba calor y calefacción de suelo radiante. Cocina, 1 dormitorio, salón, baño, patio individual y trastero en el patio. Tb tiene plaza de garaje en alqauiler. Mejor ver, distribución:, 4 vecinos en el edificio, la casa dispone de:,portero automático.",Anuncio actualizado el 8 de abril,1,1,1,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,,0,,,1880887,Piso,,0,Pinto,Distrito Centro - Ayuntamiento," Calle Molino, 6 , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ","Calle Molino, 6",,"Zona sur, Madrid",55,50,2019-04-12,,180000,0,1,1,0,0,
"Precioso dúplex, con amplios dormitorios, cocina de diseño, carpinteria interior de roble, exteriores aluminio. bañera hidromasaje. paredes lisas. Proximidad a colegios, centro comercial, teatro, parques. En excelente estado., la casa dispone de:,portero automático.",Anuncio actualizado el 5 de marzo,1,0,2,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,,2050197,Dúplex,,1,Pinto,Distrito Centro - Ayuntamiento," Calle San Francisco Javier, 9 , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ","Calle San Francisco Javier, 9",,"Zona sur, Madrid",80,70,2019-04-12,,199900,0,2,1,0,0,
"El inmueble (PISO) se encuentra situado en el distrito de SUR-OESTE, municipio de Pinto (MADRID). La vivienda está ubicada en un edificio de cinco alturas. La vivienda se distribuye en tres dormitorios, salón-comedor, cocina, un cuarto de baño, hall.",Anuncio actualizado el 27 de marzo,0,0,1,0,0,segunda mano/buen estado,,,,,0,,,36572783,Piso,,1,Pinto,Distrito Centro - Ayuntamiento," Plaza de la rábida , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",Plaza de la rábida,,"Zona sur, Madrid",92,,2019-04-12,,133021,0,3,0,0,0,
"NO ATIENDO AGENCIAS. Amplio piso en zona puerta pinto con 4 dormitorios grandes uno de ellos con armario empotrado, 2 baños uno de ellos en suite, el otro con plato de ducha. Salón amplio de 22 metros, terrazas en salon y cocina. Split en salón y todas las habitaciones de frío y calor. Calefacción de gas natural. Se incluye plaza de garaje a 50 metros. Llamar por las tardes.",Anuncio actualizado el 7 de abril,1,1,2,1,0,segunda mano/para reformar,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,82946053,Piso,,0,Pinto,Distrito Centro - Ayuntamiento," Calle del Barco, 3 , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ","Calle del Barco, 3",,"Zona sur, Madrid",130,115,2019-04-12,"sur, este, oeste",185000,0,4,0,0,1,
"Cocina totalmente amueblada, con electrodomesticos. Bañera de hidromasaje en baño principal. Equipos de aire acondicionado (frío-calor) en habitaciones y salón. Cerramiento en terraza.,ABSTENERSE INMOBILIARIAS.",Anuncio actualizado el 6 de noviembre,1,0,2,1,0,segunda mano/buen estado,2000,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,36553167,Piso,,1,Pinto,Distrito Puerta Pinto - Valparaíso," Calle de Manuel Jiménez 'El Alguacil' s/n , Distrito Puerta Pinto - Valparaíso , Pinto , Zona sur, Madrid ",Calle de Manuel Jiménez 'El Alguacil' s/n,,"Zona sur, Madrid",90,70,2019-04-12,norte,210000,1,2,0,1,1,
"Tenemos el ático que buscas! Se trata de un ático que tiene tres dormitorios con dos enormes terrazas y seis armarios empotrados para que puedas meter toda tu ropa. Tiene excelentes calidades. Dentro de una urbanización privada con piscina comunitaria y zona de césped, conserje incluyendo una plaza de garaje y un gran trastero.,Se encuentra en uno de los mejores barrios de Pinto.",Anuncio actualizado el 7 de abril,1,0,2,1,0,segunda mano/buen estado,,no indicado,planta 4ª exterior,plaza de garaje incluida en el precio,1,,,83760028,Ático,,1,Pinto,Distrito Teneria i - Teneria Ii," Calle Oscar Domínguez, 4 , Urb. Tenería , Distrito Teneria i - Teneria Ii , Pinto , Zona sur, Madrid ",Urb. Tenería,"Calle Oscar Domínguez, 4","Zona sur, Madrid",120,,2019-04-12,sur,340000,0,3,1,1,1,
"Piso de dos habitaciones y un baño en la teneria1, residencial los olivos zona infantil piscina y pista de padel, amplia plaza de garaje, dos terrazas una decubierta de 9 metros con pergola y otra cubierta de cinco, aire acondicionado por conducto, muy alegre con mucha luz.",Anuncio actualizado el 24 de febrero,1,0,1,1,0,segunda mano/buen estado,2004,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,1892318,Piso,,1,Pinto,Distrito Teneria i - Teneria Ii," Calle Francisco Farreras, 10 , Urb. los olivos , Distrito Teneria i - Teneria Ii , Pinto , Zona sur, Madrid ",Urb. los olivos,"Calle Francisco Farreras, 10","Zona sur, Madrid",82,69,2019-04-12,,195000,1,2,1,1,1,
Precio negociable.,Anuncio actualizado el 31 de marzo,0,0,2,0,0,segunda mano/buen estado,,no indicado,bajo exterior,,0,,,83888640,Piso,,0,Pinto,Distrito Centro - Ayuntamiento," Calle de la Villa del Castillo, 2 , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ","Calle de la Villa del Castillo, 2",,"Zona sur, Madrid",116,,2019-04-12,,139000,0,3,0,0,0,
"Vivienda ideal para familias con hijos y parejas jóvenes. Inmueble completamente amueblado (incluye electrodomésticos), luminoso, en buen estado para entrar a vivir. Situado en una zona tranquila, cerca del centro de la ciudad y con acceso directo a colegios e institutos, centro de salud, zonas ajardinadas, comercios y medios de transporte (autobuses). La estación de Renfe está aprox. a 20 minutos andando.",Anuncio actualizado el 7 de abril,1,0,1,0,0,segunda mano/buen estado,1974,en trámite,planta 4ª exterior,,0,,calefacción individual: gas natural,84117623,Piso,,1,Pinto,Distrito Parque Europa - Los Pitufos," Calle de Islas Canarias, 14 , Urb. LA INDIANA , Distrito Parque Europa - Los Pitufos , Pinto , Zona sur, Madrid ",Urb. LA INDIANA,"Calle de Islas Canarias, 14","Zona sur, Madrid",97,,2019-04-12,,135000,1,3,0,0,1,
,Anuncio actualizado el 29 de marzo,0,0,2,0,0,segunda mano/buen estado,,en trámite,bajo exterior,,0,,calefacción individual: eléctrica,84522650,Piso,,0,Pinto,Distrito Centro - Ayuntamiento," Calle del Rebolledo, 3 , Urb. Zona centro ayuntamiento , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",Urb. Zona centro ayuntamiento,"Calle del Rebolledo, 3","Zona sur, Madrid",116,114,2019-04-12,oeste,138000,1,3,0,0,1,
,Anuncio actualizado el 7 de abril,1,0,1,1,0,segunda mano/buen estado,,no indicado,planta 2ª exterior,,0,,calefacción individual,84685577,Piso,,0,Pinto,Distrito Centro - Ayuntamiento," Calle del Arroyo, 4 , Urb. No , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",Urb. No,"Calle del Arroyo, 4","Zona sur, Madrid",80,73,2019-04-12,sur,129000,0,3,0,0,1,
Abstenerse agencias.,Anuncio actualizado el 9 de abril,1,1,1,1,0,segunda mano/buen estado,,,planta 1ª interior,plaza de garaje incluida en el precio,0,,calefacción central: gasoil,39184155,Piso,,0,Pinto,Distrito Centro - Ayuntamiento," Calle de Cádiz, 28 , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ","Calle de Cádiz, 28",,"Zona sur, Madrid",55,,2019-04-12,"norte, este",158000,0,2,1,0,0,
"Amplio inmueble en el centro de Pinto, 3 dormitorios, 1 baño, 2 terrazas, junto P. Egido, Renfe, autobuses. 124.900 € MAYKASA SERVICIOS INMOBILIARIOS DESDE 2003.",Anuncio actualizado el 9 de abril,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,calefacción individual: gas natural,40250944,Piso,,0,Pinto,Distrito Parque Europa - Los Pitufos," Calle Poeta Villaespesa , Distrito Parque Europa - Los Pitufos , Pinto , Zona sur, Madrid ",Calle Poeta Villaespesa,,"Zona sur, Madrid",90,,2019-04-12,,124900,0,3,0,0,1,
Vivienda de 2 dormitorios. Armario empotrado. Cocina amueblada con electrodomésticos. Aire acondicionado frío-calor. Toma de gas natural. Última planta. Totalmente exterior con doble orientación. Pocos vecinos en el edificio. 30€ de comunidad. No cobramos comisiones por la compra y gestionamos su préstamo totalmente gratis.,Anuncio actualizado el 14 de marzo,1,0,1,1,0,segunda mano/buen estado,1966,en trámite,planta 4ª exterior,,0,,calefacción individual: eléctrica,82680079,Piso,,0,Pinto,Distrito Centro - Ayuntamiento," , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",,,"Zona sur, Madrid",58,,2019-04-12,"norte, este",82900,0,2,0,0,0,
"Vivienda de 3 dormitorios, Salón independiente de 25 M², COCINA AMUEBLADA de 9M² con acceso a tendedero acristalado, Armario EMPOTRADO vestido en dormitorio principal, Despensa/Trastero, Calefacción de GAS NATURAL, Aire ACONDICIONADO Frío/Calor, 2º y ÚLTIMA Planta. GARAJE. Bajos costes COMUNITARIOS. Junto a SUPERCOR.",Anuncio actualizado el 26 de marzo,0,0,1,1,0,segunda mano/buen estado,1983,en trámite,planta 2ª exterior,,0,,calefacción individual: gas natural,83716210,Piso,,0,Pinto,Distrito Puerta Pinto - Valparaíso," , Distrito Puerta Pinto - Valparaíso , Pinto , Zona sur, Madrid ",,,"Zona sur, Madrid",87,76,2019-04-12,norte,149900,0,3,0,0,0,
"IMPRESIONANTE CASA. ubicada en una de las mejores zonas residenciales de Pinto, 1000m2, es una construccion de 2 plantas distribuidas en planta baja 3 dormitorios, 1 baño con ducha, cocina de 15 m2 y salon 35 m2, en la primera planta tiene 4 dormitorios, 1 baño. Junto a la construccion principal hay otra vivienda de 80 m2, utilizada como bodega. Precioso jardin con piscina.",Anuncio actualizado el 4 de febrero,0,0,2,1,0,segunda mano/buen estado,,en trámite,2 plantas,plaza de garaje incluida en el precio,0,,calefacción individual,84029552, Casa o chalet independiente,,,Pinto,Distrito Parque Europa - Los Pitufos," Calle de la Cañada Real de la Mesta, Pinto , Distrito Parque Europa - Los Pitufos , Pinto , Zona sur, Madrid ","Calle de la Cañada Real de la Mesta, Pinto",,"Zona sur, Madrid",1000,,2019-04-12,sur,900000,0,7,1,0,0,
"Vivienda de 103M², 4 dormitorios a dos calles (doble orientación), 3 Armarios empotrados, Salón independiente, Terraza en cocina, Calefacción de GAS NATURAL, Aire Acondicionado, Ascensor, 60 €/mes de comunidad. Muy buena Ubicación, junto al Parque Juan Carlos I.,NO cobramos COMISIONES por la compra y gestionamos su PRÉSTAMO totalmente GRATIS.",Anuncio actualizado el 5 de abril,1,0,2,1,0,segunda mano/buen estado,1997,en trámite,planta 1ª exterior,,0,,calefacción individual: gas natural,84320313,Piso,,1,Pinto,Distrito San José - Buenos Aires," , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",,,"Zona sur, Madrid",102,77,2019-04-12,este,166900,0,4,0,0,1,
"PARTICULAR vende estupendo piso en pleno centro de Pinto con plaza garaje incluido en precio (ubicada en Calle San Antón 31. Opcional. ) RECIEN REFORMADO, a estrenar. Nueva instalación eléctrica, calefacción, agua, suelo tarima, baño, cocina, puertas, etc. Ascensor. Plaza garaje optative. AGENCIAS NO POR FAVOR.",Anuncio actualizado el 8 de abril,0,1,1,1,0,segunda mano/buen estado,,en trámite,planta 2ª interior,plaza de garaje incluida en el precio,0,,,84927056,Piso,,1,Pinto,Distrito Centro - Ayuntamiento," Paseo de Dolores Soria, 7 , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ","Paseo de Dolores Soria, 7",,"Zona sur, Madrid",75,,2019-04-12,,180000,1,3,0,0,0,
Apartamento de 4 dormitorios y de 1 baño en Pinto. Cuenta con una superfície de 125 m2.,Anuncio actualizado el 7 de noviembre,0,0,1,0,0,,,,planta 3ª,,0,,,33142347,Piso,,0,Pinto,Distrito San José - Buenos Aires," Calle de la cañada real de toledo, 1 , Urb. 34602-0001 , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",Urb. 34602-0001,"Calle de la cañada real de toledo, 1","Zona sur, Madrid",125,,2019-04-12,,148500,0,4,0,0,0,
"Piso de 2 dormitorios, 1 baño, salón y cocina amueblada. Situado en planta tercera. No dispone de ascensor. Buena situación, junto a todos los servicios, comercios, supermercados, colegios, a 5 minutos de la estación de renfe. Gestionamos el préstamo para la compra, sin coste. No cobramos comisiones al comprador. Envíenos su oferta de compra. La estudiaremos.",Anuncio actualizado el 18 de marzo,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 3ª interior,,0,,,39607866,Piso,,0,Pinto,Distrito San José - Buenos Aires," CAÑADA REAL DE TOLEDO , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",CAÑADA REAL DE TOLEDO,,"Zona sur, Madrid",68,,2019-04-12,,77000,0,2,0,0,0,
"Amplio inmueble 97 m2, 2 dormitorios, 2 baños, cocina totalmente amueblada con electrodomesticos, armarios empotrados, aire acondicionado, plaza de garaje para coche y moto, PATIO DE 36 M2, cerca de renfe, 179.000 € NEGOCIABLES. MAYKASA SERVICIOS INMOBILIARIOS DESDE 2003. TLF 646 482 244.",Anuncio actualizado el 5 de abril,1,0,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: eléctrica,82421929,Piso,,1,Pinto,Distrito San José - Buenos Aires," Calle Alvar Fañez , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",Calle Alvar Fañez,,"Zona sur, Madrid",97,85,2019-04-12,,179000,0,2,0,0,1,
"Preciosa casa en venta en el centro de Pinto, 580 m2, esta distribuida en tres plantas, 5 dormitorios, 2 baños, 1 aseo, amplia cocina amueblada, armarios empotrados en todos los dormitorios, calefaccion por el suelo de gasoil, aire acondicionado, garage para capacidad de cuatro coches, jardin de 400m2 con piscina, MEJOR VER.",Anuncio actualizado el 29 de marzo,1,1,3,1,0,segunda mano/buen estado,1992,en trámite,3 plantas,plaza de garaje incluida en el precio,0,,calefacción individual,84266308, Chalet adosado,,,Pinto,Distrito Centro - Ayuntamiento," Calle Infanta Isabel , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",Calle Infanta Isabel,,"Zona sur, Madrid",480,,2019-04-12,sur,650000,1,5,1,0,1,
"Bonita casa en venta junto al Parque Juan Carlos I, 256 m2 distribuida en tres plantas, 4 dormitorios, 3 baños, armarios empotrados en todas las habitaciones, amplia cocina con despensa, aire acondicionado, terraza junto cocina de 20m2, terraza en atico de 15 m2, la casa tiene local de 70 m2,.",Anuncio actualizado el 14 de febrero,1,1,3,1,0,segunda mano/buen estado,,en trámite,3 plantas,plaza de garaje incluida en el precio,0,,calefacción individual: eléctrica,84267258, Chalet pareado,,,Pinto,Distrito San José - Buenos Aires," Calle Rey San Fernando , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ",Calle Rey San Fernando,,"Zona sur, Madrid",256,,2019-04-12,sur,329000,0,4,0,0,1,
"Inmovital vende precioso Duplex en pleno centro, si lo que quieres es vivir con todas las comodidades cerca de ti esta es tu vivienda¡ Esta situado junto al Parque del Egido se distribuye en,Planta Baja:,Cocina completamente Equipada, aseo y salon.,Planta primera:,Amplio Dormitorio de Matrimonio con terraza (Se unieron dos dormitorios), Baño con plato de ducha, y dos dormitorios.,También Dispone de Plaza de Garaje y Trastero Incluidos en el precio.,Llamenos para concertar una visita¡.",Anuncio actualizado el 24 de enero,0,0,2,1,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,83968332,Dúplex,,0,Pinto,Distrito Centro - Ayuntamiento," Urb. La Solana , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",Urb. La Solana,,"Zona sur, Madrid",100,98,2019-04-12,este,185000,0,3,1,0,0,
"OPORTUNIDAD! Piso de planta baja ubicado en excelente zona de Pinto, en el centro.,La vivienda dispone de: 4 HABITACIONES bastantes amplias (10m2,13m2,15m2 y 17m2), una SALÓN con COCINA integrada de 20m2, con acceso a un PATIO de 16m2, 2 BAÑOS, y un trastero comunitario para bicicletas.,En 1999 tuvo una reforma integral de fontanería, instalación eléctrica, puertas, baños, ect.. .,La calefacción es por electricidad.,La finca no dispone de ascensor, pero al ser planta baja, no es un problema.,Coste de comunidad al mes son 50€.,La ubicación es inmejorable, está muy cerca de todos los comercios, de la parada de autobus, de la estación de renfe. ect.,MEJOR VER! PREGUNTENOS SIN COMPROMISO!",Anuncio actualizado el 22 de febrero,0,0,2,0,0,segunda mano/buen estado,1979,,bajo exterior,,0,,calefacción individual: eléctrica,84246103,Piso,,0,Pinto,Distrito Centro - Ayuntamiento," , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",,,"Zona sur, Madrid",110,,2019-04-12,oeste,139000,0,4,0,0,0,
"Ideal inversores. En venta vivienda reformada, alquilada en rentabilidad. Localizada en Pinto. El piso cuenta con 75 m² distribuidos en tres habitaciones, un baño, cocina totalmente equipada con electrodomésticos, salón y terraza. Vivienda luminosa, situada cerca de todos los servicios básicos.,Rentabilidad actual del 4,2%.,Abstenerse agencias.",Anuncio actualizado el 15 de marzo,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 2ª interior,,0,,,84633499,Piso,,0,Pinto,Distrito Centro - Ayuntamiento," Calle de la Buena Madre, Pinto , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ","Calle de la Buena Madre, Pinto",,"Zona sur, Madrid",75,,2019-04-12,,146000,0,3,0,0,1,
"Financiacion 100%. Precio negociable. Chalet adosado en pinto de 9 dormitorios, 5 baños completos 3 de ellos con plato de ducha y 2 baños con bañera, 1 aseo, trastero, despensa, 7 armarios empotrados, suelo tarima y gres, calefaccion electrica, aire acondicionado, 2 salones, 2 cocinas, chimenea, garaje, porche, patio mas de 100 m2.",Anuncio actualizado el 18 de diciembre,1,0,5,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,1,,,82140865, Chalet adosado,,,Pinto,Distrito Puerta Pinto - Valparaíso," , Distrito Puerta Pinto - Valparaíso , Pinto , Zona sur, Madrid ",,,"Zona sur, Madrid",338,210,2019-04-12,,638000,1,9,1,0,1,
"Señorial vivienda de 124 M², 4 DORMITORIOS, 4 ARMARIOS EMPOTRADOS, 2 baños (con mobiliario y ventana), 28 M² Salón con Terraza de 5 M², Cocina de 8 M² amueblada con ELECTRODOMÉSTICOS (excepto frigorífico), tendedero acristalado. Calefacción Central, resulta un hogar confortable y acogedor. Segunda planta con buenas vistas (ascensor).,NO cobramos COMISIONES por la compra y gestionamos su PRÉSTAMO totalmente GRATIS.",Anuncio actualizado el 14 de febrero,0,0,2,1,0,segunda mano/buen estado,1969,en trámite,planta 2ª exterior,,0,,calefacción central,84271216,Piso,,1,Pinto,Distrito Parque Europa - Los Pitufos," , Distrito Parque Europa - Los Pitufos , Pinto , Zona sur, Madrid ",,,"Zona sur, Madrid",124,80,2019-04-12,este,175900,0,4,0,0,1,
"Vivienda de 3 Dormitorios, 2 BAÑOS (bañera y ducha), 4 armarios empotrados, 2 plazas de GARAJE, TRASTERO, Calefacción GAS NATURAL, Placas SOLARES, Urbanización privada con Conserje, Zona Infantil y PISCINA. Incluidos honorarios de Agencia.",Anuncio actualizado el 9 de marzo,0,0,2,1,0,segunda mano/buen estado,2010,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,1,,,84351322,Piso,,1,Pinto,Distrito Teneria i - Teneria Ii," , Distrito Teneria i - Teneria Ii , Pinto , Zona sur, Madrid ",,,"Zona sur, Madrid",83,,2019-04-12,norte,214900,0,3,1,1,0,
,Anuncio actualizado el 17 de febrero,1,0,2,1,0,segunda mano/buen estado,2014,,planta 5ª exterior,plaza de garaje incluida en el precio,1,,calefacción central: gas,82279811,Piso,,1,Pinto,Distrito San José - Buenos Aires," Calle Fernando VII, 24 , Distrito San José - Buenos Aires , Pinto , Zona sur, Madrid ","Calle Fernando VII, 24",,"Zona sur, Madrid",104,90,2019-04-12,,250000,1,3,1,1,1,
"Piso en Pinto. Cuenta con una superficie de 83 m² distribuidos en salón-comedor, cocina, 3 dormitorios y 1 baño. Dispone de calefacción y de cocina amueblada. Está emplazado en el casco urbano con total acceso a zonas de servicios considerados necesarios.",Anuncio actualizado el 12 de enero,0,0,1,0,0,,,,bajo,,0,,,34772149,Piso,,0,Pinto,Distrito Centro - Ayuntamiento," Calle alfaro, 30 , Urb. 44126-0001 , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",Urb. 44126-0001,"Calle alfaro, 30","Zona sur, Madrid",82,,2019-04-12,,129300,0,3,0,0,0,
"Inmovital vende precioso piso de cuatro dormitorios, dos baños, amplio salón independiente con salida a una terraza, cocina amueblada con encimera de corian, calefacción de gas natural por suelo (sin radiadores) bomba de calor por conductos, puertas lacadas en blanco, suelos de tarima flotante. La vivienda esta impecable para entrar a vivir, se vende con plaza de garaje y trastero. MEJOR VISITARLO.",Anuncio actualizado el 19 de marzo,1,0,2,1,0,segunda mano/buen estado,2002,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,84722688,Piso,,1,Pinto,Distrito Teneria i - Teneria Ii," , Distrito Teneria i - Teneria Ii , Pinto , Zona sur, Madrid ",,,"Zona sur, Madrid",105,,2019-04-12,sur,256000,1,4,1,0,1,
"Inmovital vende duplex de tres dormitorios situado en la zona centro de Pinto. En la planta primera tiene salon comedor independiente, cocina amueblada y aseo. En la planta de arriba tiene tres dormitorios y dos baños uno dentro del dormitorio principal. Esta situada a cinco minutos andando de la estación de renfe, cerca de colegios, médicos y comercios. Mejor visitarlo.",Anuncio actualizado el 23 de marzo,1,1,3,1,0,segunda mano/buen estado,2002,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: eléctrica,84783200,Dúplex,,1,Pinto,Distrito Centro - Ayuntamiento," , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ",,,"Zona sur, Madrid",114,95,2019-04-12,este,216000,1,3,1,0,0,
"Piso de un dormitorio, 50m. Totalmente amueblado y en perfectas condiciones para entrar a vivir, no necesita reformas por poca antigüedad del edificio. Situado a en el centro de Pinto, junto al ayuntamiento y tan solo a 5 minutos andando de la estación de Renfe. Salon y dormitorios muy amplios, 1 baño, 2 balconcitos que dan a la C/ del Molino con puertas de aluminio imitación madera con cristales climalit. Calefacción eléctrica (calor azul) de bajo consumo con posibilidad de conectar suelo radiante (actualmente desconectado por preferencia del dueño). Termo eléctrico y cocina tambien eléctrica. Se dejará pintado en el momento de la venta.",Anuncio actualizado el 4 de febrero,0,0,1,1,0,segunda mano/buen estado,,,planta 1ª exterior,,0,,,27654985,Piso,,0,Pinto,Distrito Centro - Ayuntamiento," Calle del Molino, 8 , Distrito Centro - Ayuntamiento , Pinto , Zona sur, Madrid ","Calle del Molino, 8",,"Zona sur, Madrid",51,,2019-04-12,norte,120000,0,1,0,0,0,
